id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
5832515297248534336,1,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75e46cfc,c6263d8a,1,0,15699,320,50,1722,0,35,-1,79
5832524379913059143,0,14102100,1002,0,61a8c644,948ff336,50e219e0,ecad2386,7801e8d9,07d7df22,55810a7c,ba013dfe,061f703f,0,0,19665,320,50,2253,2,303,-1,52
5832701692773211509,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,3f94d062,33da2e74,8ded1f7a,a99f214a,862a3d92,38fa23d7,1,5,9248,320,50,768,3,175,100155,42
5832861927784515851,0,14102100,1005,0,41477778,4b23d058,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,263057cb,8a4875bd,1,0,20352,320,50,2333,0,39,-1,157
5832975671368329937,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,75198473,3223bcfe,1,0,20352,320,50,2333,0,39,-1,157
5833174126325218823,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,fc46e1c5,2347f47a,0f2161f8,a99f214a,b1d494ff,a9fb0439,1,0,12000,320,50,1248,2,39,-1,13
5833507675780709648,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7f82c9ac,375c3d47,1,0,15704,320,50,1722,0,35,100084,79
5833564361791297177,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,0153a639,1,0,15707,320,50,1722,0,35,-1,79
5833664099267799,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fb68bfd5,be74e6fe,1,0,15701,320,50,1722,0,35,-1,79
583378136043899741,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,cf101c15,d6e0e6ff,1,0,20596,320,50,2161,0,35,100105,157
5833811299907810052,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,00848fac,2347f47a,cef3e649,68577953,bc6f2e31,c4cff2ea,1,3,18993,320,50,2161,0,35,-1,157
5833842814885235243,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95b2935e,b50d2bf4,1,0,15706,320,50,1722,0,35,-1,79
583388520712065347,0,14102100,1002,0,85f751fd,c4e18dd6,50e219e0,a37bf1e4,7801e8d9,07d7df22,e8c752ce,0a788410,7e817dcf,0,0,21665,320,50,2493,3,35,100233,117
5833924801205779080,0,14102100,1005,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cc0d6ec6,be87996b,1,2,20596,320,50,2161,0,35,-1,157
5834326556315009268,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6444b32c,1f0bc64f,1,0,15708,320,50,1722,0,35,100083,79
5834657693718852931,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
5834811805635456302,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d10daf9d,7abbbd5c,1,0,15706,320,50,1722,0,35,100084,79
5834933001008838055,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6df415d,aaffed8f,1,0,15701,320,50,1722,0,35,-1,79
5834943138432700539,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,51a80cb2,4ea23a13,1,0,15699,320,50,1722,0,35,100084,79
5835080585190242452,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b3b5755,76dc4769,1,0,15699,320,50,1722,0,35,-1,79
5835106622121086221,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,42290f14,737e5d8b,1,0,15703,320,50,1722,0,35,100084,79
5835131148023908779,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2ecab302,3bd9e8e7,1,0,15704,320,50,1722,0,35,100083,79
5835437425938682236,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,930f10c2,c6263d8a,1,0,15699,320,50,1722,0,35,-1,79
5835591870199429802,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,96105f64,1df52df3,1,0,17653,300,250,1994,2,39,-1,33
5835694146138354742,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9fcc80ad,36d749e5,1,0,15706,320,50,1722,0,35,-1,79
5835810119823171646,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,287b7054,7abbbd5c,1,0,18993,320,50,2161,0,35,-1,157
5836098063195541713,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,daa081b7,cd87d528,1,0,20751,320,50,1895,0,681,100028,101
5836115767179164904,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6c039e41,711ee120,1,0,15704,320,50,1722,0,35,-1,79
5836334842584973029,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,5db4740d,cbdff6cc,cf19f7f7,0,0,21660,320,50,2446,3,171,100228,156
5836345885735864333,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,c51f82bc,d9b5648e,0f2161f8,a99f214a,c39e696a,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
5836530993018912743,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6c642ace,f07e20f8,1,2,15701,320,50,1722,0,35,-1,79
5836532874825603845,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,743f0f54,dab059c4,1,0,20366,320,50,2333,0,39,-1,157
583709705285962234,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,e6bd4f11,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
5837150168161120247,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,c5c437da,99e427c9,1,0,19743,320,50,2264,3,427,100000,61
5837317315664051996,0,14102100,1002,0,6f34dd1d,005b495a,50e219e0,ecad2386,7801e8d9,07d7df22,b68e15b5,691b8faf,34da6735,0,0,4687,320,50,423,2,39,100148,32
5837522918674819832,0,14102100,1002,0,8907c166,38b1b595,50e219e0,ecad2386,7801e8d9,07d7df22,88836015,791ac8b3,8e0333c2,0,0,19741,300,50,2263,3,427,100000,61
5837541687071077098,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0b9bf020,be74e6fe,1,0,4687,320,50,423,2,39,100148,32
5837601528298049061,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5cf18f3b,c6263d8a,1,0,15705,320,50,1722,0,35,-1,79
5837675500947435167,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8b0f19ea,6332421a,1,0,15703,320,50,1722,0,35,-1,79
5837802717320832714,0,14102100,1005,0,fefe6fb9,4427d823,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57e820f8,76dc4769,1,0,20362,320,50,2333,0,39,-1,157
5837818589757204116,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,4796f77b,1538d6e1,1,2,20596,320,50,2161,0,35,100128,157
5837840213966245594,0,14102100,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,96db4581,85a1b6b8,43e7b962,0,0,6362,300,50,544,3,39,100077,23
5838271559900173454,0,14102100,1005,0,9b124c1e,db7a8013,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2d9d8479,4ea23a13,1,0,18993,320,50,2161,0,35,-1,157
5838310498719187215,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9e9449c4,24f6b932,1,0,15706,320,50,1722,0,35,-1,79
5838386148726944683,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,936d3dbb,6facb692,fce66524,1,0,6563,320,50,572,2,39,-1,32
5838498115030443713,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,aa42be81,779d90c2,1,0,15703,320,50,1722,0,35,-1,79
5838683571171005032,0,14102100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fc25977a,d787e91b,1,0,19950,320,50,1800,3,167,-1,23
583868994340841815,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,793e01a6,2347f47a,09481d60,1040d330,0d52d1a2,d4897fef,1,0,18993,320,50,2161,0,35,100130,157
5838831274735460326,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,00913e16,969c3d29,7abbbd5c,1,3,17163,320,50,1955,3,163,100193,71
5838853487320250947,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b31cf63e,8a4875bd,1,0,15706,320,50,1722,0,35,100084,79
5838940550451141395,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cdf180a7,1ccc7835,1,0,15702,320,50,1722,0,35,-1,79
5839226623012053805,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75438e31,a0f5f879,1,0,15704,320,50,1722,0,35,-1,79
5839274252265017692,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,ec56d5af,aad45b01,1,0,20980,320,50,2371,0,551,100215,46
5839509288503588394,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,13353656,2347f47a,0f2161f8,2faf8c81,851db7ad,5096d134,1,3,15705,320,50,1722,0,35,100084,79
5839564609790337278,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,2fe3284f,9aeacc17,1,0,20474,320,50,2346,3,427,100156,61
5839569872381859005,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,e9f0acc7,36b67a2a,1,2,21611,320,50,2480,3,297,100111,61
5839872475585695956,0,14102100,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e635fd4e,4ea23a13,1,0,20970,320,50,2372,0,813,-1,46
5839936181960880719,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,37fb9d4a,d787e91b,1,0,19016,300,250,2162,2,39,-1,33
584022952134782655,0,14102100,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,596af454,68b6db2c,1,0,19772,320,50,2227,0,687,-1,48
5840250725049819312,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c3b91cd0,1f0bc64f,1,0,15704,320,50,1722,0,35,-1,79
5840632066214885947,0,14102100,1005,0,83337efb,7256c623,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9af4eb43,81892725,1,0,20352,320,50,2333,0,39,-1,157
5840687768660811060,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,89427532,01cd7843,1,0,18993,320,50,2161,0,35,100039,157
5840743214010446536,0,14102100,1005,0,a58fb27f,b01d5e45,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ccca6392,4ea23a13,1,0,20596,320,50,2161,0,35,-1,157
5840771270447877645,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5d3953bc,553f099b,1,0,15703,320,50,1722,0,35,-1,79
5840788209764452655,1,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e0774b5e,a0f5f879,1,0,15704,320,50,1722,0,35,100084,79
5840876368583543697,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,1f7c731c,373ecbe6,0,0,21685,320,50,2496,3,167,100191,23
5840881138534139316,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e814a6ce,c6263d8a,1,0,17753,320,50,1993,2,1063,-1,33
5840952568817450679,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d5fe4f56,24f6b932,1,0,20362,320,50,2333,0,39,-1,157
5841012358042658613,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d6c2dcab,1aa0e912,1,0,15707,320,50,1722,0,35,-1,79
5841337968695183904,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,cc1fcf5a,ecb851b2,1,0,6560,320,50,571,2,39,-1,32
5841476218827043582,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,fa299c2c,c144e605,1,0,17653,300,250,1994,2,39,100084,33
5841623620971383854,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,3bb98551,cb7ca6a2,1,0,20634,320,50,2374,3,39,-1,23
5841635299206221993,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,47a733b8,9a08f9c3,1,2,15706,320,50,1722,0,35,100083,79
5841735586527994844,0,14102100,1002,0,75f43c5a,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,06ea5214,67fbfd47,ff16d623,0,0,21665,320,50,2493,3,35,100105,117
5841783102551762392,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0ed6a5ef,3bd9e8e7,1,0,15701,320,50,1722,0,35,100084,79
584180976853528823,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3a178d1f,8a4875bd,1,0,15706,320,50,1722,0,35,100084,79
5841813606634182825,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6cb53b44,5096d134,1,0,15708,320,50,1722,0,35,100084,79
5841951316974591044,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,370ccb5e,01f7fb84,cf19f7f7,0,0,21300,320,50,2446,3,171,100228,156
5842016712686938728,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,57bce7c6,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
5842259355549517243,0,14102100,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,682c4f86,a2f15940,1,0,9438,320,50,898,3,427,100005,61
5842363940769536666,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,95b5e741,c6824def,cef3e649,a99f214a,9cfe6e5f,fa952a77,1,0,21611,320,50,2480,3,297,100111,61
5842425753303444126,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,49a00b0c,6729092b,1,2,20596,320,50,2161,0,35,100034,157
5842429011902856240,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8405cce4,78d9bd10,1,0,15699,320,50,1722,0,35,-1,79
5842489305620541930,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,7597eca3,b4b19c97,1,0,21611,320,50,2480,3,297,100111,61
5842810237947295035,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b2fd14f7,c6263d8a,1,0,15704,320,50,1722,0,35,-1,79
5843020295633713000,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8cb477da,909d8f37,1,0,15708,320,50,1722,0,35,-1,79
5843346436010289623,0,14102100,1005,1,cffc1324,bc63ea42,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,6a5be214,275fc61c,1,0,20596,320,50,2161,0,35,-1,157
5843400997058572097,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f4eba0a3,0a10024e,1,0,15702,320,50,1722,0,35,100083,79
5843883472502256357,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,efb328ee,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
5844753556586660884,0,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,64fd6275,eb1347a0,1,0,19015,300,250,2162,2,39,-1,33
5844768563260440093,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,67287d76,24f6b932,1,0,20366,320,50,2333,0,39,-1,157
5844861412333468734,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2b9438dd,36d749e5,1,0,17753,320,50,1993,2,1063,-1,33
5845476831709636105,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,69237b80,a0f5f879,1,0,15701,320,50,1722,0,35,100083,79
5845896179997428488,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,08c19288,1aa0e912,1,0,15701,320,50,1722,0,35,-1,79
584596260189161257,0,14102100,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dc2841ca,aa35da31,1,0,17163,320,50,1955,3,163,100193,71
584619797457774520,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f5ec38f5,a5a2318d,1,0,20359,216,36,2333,0,39,-1,157
5846234769080566298,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9aef586a,f92bf851,1,0,18993,320,50,2161,0,35,100106,157
5846563009196600576,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,fdbe98ed,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
5846672062998783710,1,14102100,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,947a3975,779d90c2,1,0,19771,320,50,2227,0,687,100077,48
5846673638711273511,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54964296,2347f47a,8ded1f7a,2372dcb2,434e9b46,684581ce,1,2,20596,320,50,2161,0,35,-1,157
5846781550333318070,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,81e367d4,aad45b01,1,0,21611,320,50,2480,3,297,100111,61
5846837464517541623,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,612303a8,3bd9e8e7,1,0,15703,320,50,1722,0,35,-1,79
5846854939229790999,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8b08ec83,fce66524,1,0,20596,320,50,2161,0,35,-1,157
5846934768352484903,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,664b76e1,301d587a,1,0,15703,320,50,1722,0,35,-1,79
5846976739239682234,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
5847045563222892566,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9088010d,30e67ecb,1,0,20596,320,50,2161,0,35,-1,157
5847420592108541534,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,c7fdbe0a,e4a6a646,1,0,18993,320,50,2161,0,35,100034,157
5847421631588746190,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,e334d14d,aad45b01,1,0,21611,320,50,2480,3,297,100111,61
5847454079022736715,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ea9edeb5,2203a096,1,0,15699,320,50,1722,0,35,-1,79
5847739613108453601,1,14102100,1005,0,686546d3,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,672dadfd,aaffed8f,1,0,20251,320,50,2323,0,687,100081,48
584794724625919934,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,fb275471,6ce25010,1,0,20362,320,50,2333,0,39,-1,157
5848014527550603763,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3869c9e6,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
5848082889027678579,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9af287a5,36d749e5,1,0,15699,320,50,1722,0,35,-1,79
5848168999563288141,0,14102100,1002,0,763a42b5,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,24a05708,ab58d8b9,a12e847c,0,0,19665,320,50,2253,2,303,-1,52
5848326593265191038,1,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d74921c8,3bd9e8e7,1,0,15708,320,50,1722,0,35,-1,79
5848399034033707757,0,14102100,1005,1,78b4322c,2135cad1,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d5b9a501,900981af,1,2,20596,320,50,2161,0,35,100130,157
5848495246499103014,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,53e04815,7294839b,1,0,15708,320,50,1722,0,35,-1,79
5848615898012609548,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a653af86,05e70df4,1,0,17614,320,50,1993,2,1063,-1,33
5848857036714179500,0,14102100,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,23d4a686,0eb711ec,1,0,19950,320,50,1800,3,167,100074,23
5849257819244579897,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f9cfd636,d787e91b,1,0,15705,320,50,1722,0,35,100084,79
5849258389525786594,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,2c01b6dc,ffabddf1,cf19f7f7,0,0,21661,320,50,2446,3,171,100228,156
5849404315303163663,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,ba75ebc0,1610002a,1,0,18993,320,50,2161,0,35,-1,157
5849551268201937298,0,14102100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,524e6a43,c4cff2ea,1,0,16615,320,50,1863,3,39,-1,23
5849777909239997715,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,64a9a2b5,1f0bc64f,1,0,15704,320,50,1722,0,35,-1,79
5849885126769558678,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a78e39af,d787e91b,1,0,15706,320,50,1722,0,35,100084,79
5850016368080566044,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7c372f57,3bc980aa,1,0,15701,320,50,1722,0,35,100084,79
5850071380301987235,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,37ea427b,7abbbd5c,1,0,17026,320,50,1932,3,171,100191,71
5850093443064421534,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,cce421dc,edead9f4,1,0,18993,320,50,2161,0,35,-1,157
5850211720269114779,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,35d97e6c,c6263d8a,1,0,15705,320,50,1722,0,35,-1,79
5850236629265483792,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,71ad77e1,0eb711ec,1,0,15706,320,50,1722,0,35,100084,79
585046331807989928,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,e9b8d8d7,1,0,15708,320,50,1722,0,35,-1,79
5850566944496080322,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e8d44657,3d64834e,1,2,15705,320,50,1722,0,35,100083,79
585078679856300275,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,32a35327,d4897fef,1,0,19950,320,50,1800,3,167,100075,23
585088601500161368,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,d4ca195b,3657b706,1,0,20596,320,50,2161,0,35,-1,157
5851037509379391697,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,29fb3fde,d787e91b,1,0,15703,320,50,1722,0,35,-1,79
5851071983055669174,0,14102100,1002,0,777289ac,f06a7383,50e219e0,ecad2386,7801e8d9,07d7df22,7816814f,1ce03cc3,f9ba9057,0,0,4687,320,50,423,2,39,100148,32
58511624568662764,1,14102100,1005,0,54e6fb06,91dd76e0,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c9f5e038,2203a096,1,0,18095,320,50,2060,3,39,-1,23
5851178286341035664,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,af9205f9,f60c2fd3,1,0,16685,320,50,1092,3,1835,100156,61
5851290516096874925,0,14102100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,85f61830,c03563ed,1,0,19771,320,50,2227,0,687,100075,48
5851300019036114732,0,14102100,1005,0,02d5151c,64778742,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,621d464e,a8d2c4cf,1,0,18993,320,50,2161,0,35,-1,157
